agent0,2037
agent1,1950
agent2,2062
agent3,1797
agent4,1624
agent5,1655
agent6,1721
agent7,1964
agent8,2101
agent9,2905
agent10,2086
agent11,2007
agent12,1513
agent13,1610
agent14,1732
agent15,1963
agent16,2075
agent17,2046
agent18,979
agent19,1138
agent20,1917
agent21,2089
agent22,2809
agent23,2507
agent24,2441
agent25,1904
agent26,1170
agent27,1902
agent28,2158
agent29,2702
agent30,2629
agent31,2317
agent32,2197
agent33,2027
agent34,996
agent35,1101
