agent0,1764
agent1,1928
agent2,1880
agent3,1530
agent4,1550
agent5,1880
agent6,3001
agent7,2166
agent8,2005
agent9,2096
agent10,2070
agent11,1888
agent12,1284
agent13,1932
agent14,997
agent15,1990
agent16,2071
agent17,2089
agent18,2128
agent19,3394
agent20,2271
agent21,2125
agent22,1943
agent23,1116
agent24,1876
agent25,1358
agent26,1932
agent27,1988
agent28,2013
agent29,2082
agent30,1968
agent31,2109
agent32,1904
agent33,1831
agent34,1811
agent35,1770
