agent0,2011
agent1,1054
agent2,2035
agent3,2078
agent4,2055
agent5,2055
agent6,2024
agent7,2024
agent8,1965
agent9,2024
agent10,1758
agent11,1887
agent12,1658
agent13,1792
agent14,1631
agent15,1770
agent16,1954
agent17,2102
agent18,2005
agent19,3202
agent20,2129
agent21,1987
agent22,1967
agent23,1583
agent24,1797
agent25,1919
agent26,1617
agent27,1885
agent28,1856
agent29,1876
agent30,1973
agent31,2007
agent32,2043
agent33,2028
agent34,2018
agent35,2081
