agent0,1641
agent1,1789
agent2,1352
agent3,1449
agent4,1873
agent5,2166
agent6,2192
agent7,2242
agent8,2192
agent9,2089
agent10,3048
agent11,2068
agent12,2098
agent13,1134
agent14,2013
agent15,1062
agent16,2017
agent17,1971
agent18,2054
agent19,2009
agent20,2057
agent21,2044
agent22,1980
agent23,1926
agent24,1138
agent25,2062
agent26,1164
agent27,2094
agent28,2896
agent29,1960
agent30,1984
agent31,1916
agent32,2028
agent33,1969
agent34,2022
agent35,2069
